"","id","company_urlname","company_id","shares","C2B_likes","total_comments","created_date","post_time","post_date","weekday","time","type","afinnscore","bingscore","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","message"
"886",886,"Ferrari","24712846969",296,3295,77,"2012-02-09","05:23:41","2012-02-09",4,"early morning","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",887,"Ferrari","24712846969",114,2011,17,"2012-02-08","17:27:41","2012-02-08",3,"afternoon","link",7,2,1,4,0,1,1,1,3,0,1,1,"breathtaking panorama, but the circuit is even more exciting. it’s the nürburgring around the castle, which gives the german track its name. do you want to try? play the ferrari virtual academy – adrenaline pack! get on the track in your virtual 458 challenge! or choose the circuit in fiorano or mugello to get on board of the ferrari 150° italia. the adrenaline level will rise for sure!download the entire pack here: "
"888",888,"Ferrari","24712846969",41,1683,17,"2012-02-07","18:34:08","2012-02-07",2,"afternoon","link",5,4,0,2,0,0,3,0,6,0,0,4,"it has been planned to be driven with the top down and its design has to be perfect from every point of view. that’s why the ferrari genuine programme offers special, elastic car covers for the ferrari california. but there are also covers for outdoors, made-to-measure, light and high-tech. all of them in the classic california azzurro colour with a stitched prancing horse.protect your car in the best possible way. here’s the special section."
"889",889,"Ferrari","24712846969",44,1579,33,"2012-02-07","15:16:36","2012-02-07",2,"afternoon","link",7,4,0,2,0,0,2,0,4,0,1,3,"an exciting year with shows, style, innovations and culture: here’s the ferrari 2011 yearbook with 280 pages of photos and exclusive texts. for all the fans: the 20 years of montezemolo at ferrari, the gt cars tested and explained from different points of view, formula 1, the innovative tailor made personalisation programme and the stories from numerous protagonists in a collector’s yearbook.for those who want to carry their passion with them, there’s the official ferrari magazine app: the world of ferrari in your hands! download the app now!click here for iphone and ipad:  here for android: "
"890",890,"Ferrari","24712846969",97,1878,15,"2012-02-07","13:34:58","2012-02-07",2,"afternoon","link",7,2,0,3,0,0,1,0,2,0,1,1,"the new single-seater has been unveiled. do you want to see her live? this is the perfect occasion: subscribe as a premium user to the scuderia ferrari community and you could be picked to win a trip to barcelona to the f1 winter test sessions. subscribe now!"
"891",891,"Ferrari","24712846969",708,4796,152,"2012-02-07","11:40:54","2012-02-07",2,"morning","video",NA,NA,0,1,0,1,1,0,2,0,0,1,"sportiness, exclusivity and precision: characteristics of the ferrari team and also of the scuderia’s watch collection.discover the models: chrono, jumbo and world time.visit the special section and choose your ferrari style: watches.ferrari.com"
"892",892,"Ferrari","24712846969",268,3466,65,"2012-02-06","17:25:15","2012-02-06",1,"afternoon","link",2,3,0,2,0,0,4,2,6,0,0,3,"the 458 italia is not just sportiness and performance, she also stands for long journeys and comfort. the ferrari genuine programme offers the clients of the prancing horse special luggage sets in luxury leather an in the same colour chosen for the seats and the steering wheel. the set features three semi-rigid suitcases and two with personalised upholstery and stitching for the rear bench. a special clothes bag is available for the boot. this is a car ready for your adventures.read here: "
"893",893,"Ferrari","24712846969",286,4186,115,"2012-02-06","12:38:12","2012-02-06",1,"morning","photo",0,2,0,1,0,1,1,1,2,0,1,2,"the 212 export – presented in the year 1951 – was built to take over from the 195 s. profound research and hard work lead to a new, extremely resistant chassis, able to deal with the 150 bhp of the new v12 engine, thanks to the work carried out by gioachino colombo’s team. with the taruffi and chinetti behind the wheel this sport prototype raced safely with its high-performance in the carrera panamericana.the technical details: "
"894",894,"Ferrari","24712846969",2238,10581,530,"2012-02-03","23:16:13","2012-02-03",5,"night","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",895,"Ferrari","24712846969",147,2000,63,"2012-02-03","21:51:10","2012-02-03",5,"night","link",NA,NA,0,0,0,0,0,0,0,0,0,1,"f2012 - discover the 2012 singleseater: features, technical specs, photos, videos and official merchandising!"
"896",896,"Ferrari","24712846969",1561,5922,591,"2012-02-03","09:31:41","2012-02-03",5,"morning","photo",NA,NA,0,0,0,0,0,0,2,0,0,2,"here she is: the f2012, the new formula 1 ferrari single-seater for 2012!what do you think?discover the technical details on www.ferrarif2012.com.dopo tanta attesa... ecco la f2012, la nuova protagonista della formula 1 ferrari 2012!cosa ne pensi?scopri tutti i dettagli su www.ferrarif2012.com."
"897",897,"Ferrari","24712846969",82,2072,74,"2012-02-03","09:01:32","2012-02-03",5,"morning","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"online right now: the brand new ferrari f1 singleseater!click here: "
"898",898,"Ferrari","24712846969",11,1430,26,"2012-02-03","08:44:54","2012-02-03",5,"morning","link",NA,NA,0,0,0,0,0,0,2,0,0,0,"30 minutes left to discover the 2012 single-seater: stay online and follow the web premiere on  . and as a scuderia ferrari community premium user you can comment and express your first impression live! so please stay tuned!"
"899",899,"Ferrari","24712846969",21,2037,48,"2012-02-03","07:35:57","2012-02-03",5,"morning","link",1,1,0,0,0,0,0,0,2,0,0,1,"formula 1 fans... here she is: today at 10:00am on  the new 2012 single-seater will be unveiled in a live webstream. join us!"
"900",900,"Ferrari","24712846969",18,1870,30,"2012-02-02","23:33:43","2012-02-02",4,"night","link",4,2,0,2,0,0,0,0,0,0,1,0,"new 2012 ferrari single-seaters: 7 hours to go until the spectacular event. what has been done to make her strong and able to win?don’t miss the web premiere tomorrow at 10:00am on  !"
"901",901,"Ferrari","24712846969",16,2014,23,"2012-02-02","18:35:28","2012-02-02",4,"afternoon","link",1,NA,0,4,0,0,1,1,3,0,1,3,"you can’t wait to see the new ferrari single-seater? subscribe as a premium user to the scuderia ferrari community and comment the webstream live tomorrow as of 10:00am on  ! a unique occasion to interact with the team of the prancing horse and share your impressions!"
"902",902,"Ferrari","24712846969",65,1943,67,"2012-02-02","15:30:12","2012-02-02",4,"afternoon","link",NA,1,0,1,0,0,0,1,1,0,0,1,"you can’t wait to see the new ferrari single-seater? what features do you think she’ll have?for all formula 1 fans, on 3 february at 10:00am cet the scuderia will unveil the car in a live webstream on the website  !"
"903",903,"Ferrari","24712846969",1306,4153,222,"2012-02-02","14:54:57","2012-02-02",4,"afternoon","video",11,6,1,6,0,1,4,1,5,0,1,5,"the 1978 world rally champion, the ferrari 4x4 and a challenge on an ice track.markku alen behind the wheel of the ff to trial the 12-cylinder on the arjeplog track in the north of sweden.thanks to her excellent performance as well as the mechanical set up and the innovative 4rm system, the gran turismo from maranello entertained and thrilled the former world champion on a spectacular track with ups and downs and challenging corners, passing the test with a top grade.read the news: "
"904",904,"Ferrari","24712846969",203,1879,24,"2012-02-01","17:18:32","2012-02-01",3,"afternoon","video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",905,"Ferrari","24712846969",604,8093,289,"2012-02-01","16:01:58","2012-02-01",3,"afternoon","photo",2,4,0,0,1,0,0,1,2,0,0,0,"“5” like the cylinder capacity. “12” like the number of her cylinders. “tr” like testarossa. it’s the 512 tr, presented in 1992 to remember the famous testarossa from the past. the small differences were everywhere: the nose and the rear end, the rims and the openings for the air. the seats had changed while the steering wheel and the details were more modern. the mechanic was improved: better performance and a satisfying gearbox. a great new version.for technical details please click here:  here’s the flickr gallery: "
"906",906,"Ferrari","24712846969",272,3657,374,"2012-02-01","13:45:04","2012-02-01",3,"afternoon","photo",-3,0,0,0,1,1,0,1,1,1,1,0,"3 acronimi per identificare una vettura legata a un'altra, molto famosa, del passato. sapreste dire di quale si tratta?3 acronyms to identify one car - very famous and from the past - connected to another. which one is it?"
"907",907,"Ferrari","24712846969",225,1870,49,"2012-01-31","14:59:53","2012-01-31",2,"afternoon","video",2,1,0,1,0,0,1,0,3,0,0,3,"new season, new single-seater. are you ready? save the date: 3 february – the singleseater2012.ferrari.com website will unveil the protagonist of the 2012 formula 1 season!nuovo anno, nuova monoposto. siete pronti? tenetevi liberi il 3 febbraio: il sito monoposto2012.ferrari.com svelerà la vettura protagonista della formula 1 2012!"
"908",908,"Ferrari","24712846969",118,1631,25,"2012-01-30","22:38:28","2012-01-30",1,"night","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",909,"Ferrari","24712846969",72,1760,22,"2012-01-30","18:23:35","2012-01-30",1,"afternoon","link",7,3,0,2,0,0,2,0,8,0,1,6,"made to measure, your ferrari has to be protected from environmental impact. the ferrari genuine programme offers two different covers for your 599 gtb fiorano. one elegant, elastic and grey-titanium coloured, one weatherproofed for outside: unique technology and materials to safeguard the car’s design quality while protecting her from weather and salt corrosion.the manufacturer from maranello offers its clients what they need to enjoy their purchase. a ferrari is like a jewel: you have to care for it over time."
"910",910,"Ferrari","24712846969",401,4947,157,"2012-01-30","13:14:05","2012-01-30",1,"afternoon","photo",2,2,0,0,0,0,0,0,3,0,0,1,"the engine’s camshafts with four valves gave this car her name, following the 308 gtbi: it’s the 1982 308 gtb quattrovalvole. the modifications lead to improved performance, although the design was almost completely identical to its predecessor, apart from a thin air outlet on the engine cover. small details made the difference.here are the technical details:  photos on flickr: "
"911",911,"Ferrari","24712846969",591,5411,147,"2012-01-28","18:19:40","2012-01-28",6,"afternoon","photo",3,6,0,2,2,2,1,1,6,0,0,1,"sportiness and innovation from the manufacturer in maranello lead to the creation of a car, which already made history: the 458 spider, the berlinetta with rear-mid-engine and hardtop. now she’s ready to become a feasible dream. dress her according to your preferences. start with the livery: with exceptional special colours. an example? blu nart: one of the shades from blu california to blu swart and blu le mans. which one do you prefer? configure your 458 spider! build your dream! click here: "
"912",912,"Ferrari","24712846969",104,1740,45,"2012-01-27","19:31:14","2012-01-27",5,"night","link",1,2,0,4,0,0,1,0,4,0,0,2,"for all formula 1 fans... the countdown starts now! are you ready to discover the new single-seater 2012? follow the live presentation on 3 february!subscribe to the scuderia ferrari community as a premium user here:  and share your first impression!"
"913",913,"Ferrari","24712846969",285,2466,55,"2012-01-27","15:11:37","2012-01-27",5,"afternoon","video",0,3,0,4,0,0,2,0,3,0,0,3,"the events ferrari offers its fans all have the passion for the prancing horse in common. that's why those, who participated remember them enthusiastically. relive the stages of 2011! if you don't want to miss the 2012 season, subscribe now as a scuderia ferrari community premium user. lets live a new passionate year in ferrari red together!subscribe here now: "
"914",914,"Ferrari","24712846969",190,2060,25,"2012-01-27","13:24:38","2012-01-27",5,"afternoon","photo",17,8,0,1,0,0,1,1,7,0,0,4,"a place on the podium had already been won. it was the year 1953 and ferrari was successful in the auto sport world championship. the lead had to be defended. enzo ferrari decided to build a small series of spiders to compete for the challenging new world title. thus the pinnacle of scuderia cars was born 1954, named 375 plus. the extremely strong v12 engine was planned by aurelio lampredi, the design perfected by pinifarina. the teamwork lead to three successive wins: agadir, silverstone and le mans. and lets not forget the most important win, at the carrera panamericana with umberto maglioli. ferrari has always been outperforming itself.for technical details click here: "
"915",915,"Ferrari","24712846969",300,2314,130,"2012-01-26","17:03:07","2012-01-26",4,"afternoon","music",2,2,0,1,0,0,0,1,1,1,0,1,"top speed of 355 km/h. from 0 to 100 km/h in 3.7 seconds. a v12 engine with 660 bhp. f1 six-speed-gearbox with double-clutch and 4rm. what car are we talking about? it’s the exceptional ferrari four! impossible not to hear the difference… here she is with one of her high-speed performances. from the outside and from the inside the sound is pure power."
"916",916,"Ferrari","24712846969",38,1229,14,"2012-01-26","14:53:53","2012-01-26",4,"afternoon","link",3,4,0,2,0,1,3,0,4,0,0,3,"watch the ""african pride"" photogallery.more and more important and famous people all over the world love the prancing horse. do you want to read it first? download the official ferrari magazine app and discover new ways to express your passion!click here for iphone and ipad:  here for android: "
"917",917,"Ferrari","24712846969",175,2441,33,"2012-01-26","14:10:15","2012-01-26",4,"afternoon","link",10,4,0,1,0,0,1,0,2,0,0,2,"samuel eto’o is one of the most respected footballers in the world. he loves europe and ferrari, but likes to say that if he’s in europe during the day, at night he sleeps in africa. his patriotism and his passionate belief in a great future for the african continent matches his determination to win the biggest challenges on the..."
