company_urlname,company_id,shares,C2B_likes,total_comments,weekday,afinnscore,bingscore,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,message
BMWUSA,3.10E+11,85,477,29,5,NA,1,0,3,0,1,0,0,0,1,0,1,the bmw activee is shaping the future of mobility. so what makes this ultimate driving machineÆ evolved? watch the video to find out. are you ready to become an electronaut?
BMWUSA,3.10E+11,0,212,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,electronauts wanted. begin the recruitment process to become a part of the bmw activee field trial and bmwís collective mission to the future. www.bmwusa.com/activee.
BMWUSA,3.10E+11,97,749,35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BMWUSA,3.10E+11,32,459,32,5,NA,NA,0,0,0,0,1,0,2,0,1,0,the bmw activee is 100% electric and 100% bmw. today we handed over the first bmw activee to the moloughney family. want to be an electronaut? learn more here: 
BMWUSA,3.10E+11,53,557,34,5,NA,1,0,1,0,0,0,0,2,0,0,1,"we're taking you behind the scenes at the renowned north american international auto show in detroit, michigan. are any of you planning on checking it out this weekend?"
BMWUSA,3.10E+11,40,472,35,4,6,1,0,4,0,0,2,0,3,0,0,0,"today we celebrated the two millionth bmw built in the spartanburg, south carolina plant! along with celebrating this milestone, bmw announced a plan to invest nearly $900 million and add 300 new jobs in 2012 to the production plant:"
BMWUSA,3.10E+11,143,935,74,2,3,1,0,1,0,0,1,0,1,0,1,1,"bmw enthusiasts, yesterday was the opening day of the detroit auto show.  stay tuned to our page over the next 2 weeks for an insider look on the world premiere of the all-new 3 series and other exciting news at one of the biggest auto shows of the year."
BMWUSA,3.10E+11,0,181,10,2,2,2,0,0,0,0,0,0,1,0,0,0,"congratulations to winners of the bmw culture book contest: james lee branham, dale roderick, jason sarrafian, roderick venter and jon foster!"
BMWUSA,3.10E+11,25,239,38,1,1,2,0,1,0,0,1,0,1,0,1,0,"bmw connecteddrive. smart enough to read your emails, texts and every single thrilling facebook post while you drive. see how:"
BMWUSA,3.10E+11,26,411,44,6,4,2,1,2,1,1,1,0,4,1,0,2,"we only make one thing: the ultimate driving machineÆ. and at the heart of every bmw is form that's hand-in-hand with function. to learn more about the powerful, innovative, and timeless features that define each and every model, visit "
BMWUSA,3.10E+11,42,1094,132,5,4,3,0,1,0,1,2,0,3,1,0,3,"it's a tremendous honor to be the number 1 luxury automotive brand in the us. we owe, you, our customers a big thank you for your confidence in our products and for being enthusiasts of the ultimate driving machine."
BMWUSA,3.10E+11,15,451,347,4,NA,NA,0,0,0,0,0,0,1,0,0,1,"is there a secret bmw driver signal that we donít know about yet? when you pull up next to another bmw, what do you say or gesture?"
BMWUSA,3.10E+11,0,308,345,1,3,3,0,0,0,1,1,1,1,0,1,0,"this year, we've resolved to boost performance and heighten exhilarationówith a little help from our fans. we want to know: what would you like to see from bmw in 2012?"
BMWUSA,3.10E+11,26,1206,96,7,5,2,0,3,0,1,2,0,2,1,1,2,"happy new year! here's to 365 more opportunities for embracing the wind, dominating the road, and capturing every thrill of the ultimate driving machineÆ."
BMWUSA,3.10E+11,12,66,1,5,-1,NA,0,1,0,0,1,0,1,1,1,0,if you're in the pittsburgh area then stop by the andy warhol museum for a look at warhol's bmw art car.
Buick,75764238259,0,88,2,1,4,3,0,4,0,1,3,0,5,0,0,2,"have you finished filling out your brackets for march maddness? if you need a little bit of extra inspiration, our newest human highlight reel stories are here to show you the power of human achievement. watch to see how former ncaa athletes have applied their passion to serving those in need. "
Buick,75764238259,20,102,2,1,6,1,1,5,0,1,3,1,6,0,1,2,itís that time again! we are getting in the ncaa men's basketball march madness spirit with all new stories in the human highlight reel and our ncaa team badges for you to share and show your support! learn more about all the buick and ncaa excitement coming your way: 
Buick,75764238259,0,39,11,1,-2,0,0,1,0,1,0,1,0,1,0,0,can't get that new neon trees song out of your head? not to worry! you can still get your free download of ìeverybody talksî here: 
Buick,75764238259,1,83,0,1,2,0,0,1,0,0,1,1,2,0,1,0,oakland natives show us that it isnít strange finding unique objects and creating something beautiful. rediscover how long time residents are still finding hidden secrets in this evolving city. 
Buick,75764238259,12,104,33,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,get your free download of neon trees ìeverybody talksî featured in the new verano commercial here: 
Buick,75764238259,12,794,607,1,9,3,1,5,1,1,3,1,3,0,4,3,"tune in, or youíre fired. your chance to watch the celebrity apprentice and you could win starts right now. get your phone or ipad ready and follow along with the excitement. who do you hope to see make it through another week? "
Buick,75764238259,3,156,70,7,11,3,2,6,2,3,5,4,5,0,5,5,watch tonight as the celebrity contestants of the apprentice experience the unexpected luxury of the 2012 verano. donít forget to download the celebrity apprentice app for a chance to win a new verano and two tickets to the live finale in nyc:  use your smart phone or tablet to follow along with exclusive access to tonightís episode. who is excited to watch tonight?
Buick,75764238259,17,113,58,6,8,1,1,3,1,3,3,2,3,0,3,2,"enter-to-win a brand-new 2012 verano, just by downloading an ipad app? watch the celebrity apprentice and you could win a very unexpected surprise: "
Buick,75764238259,16,81,25,5,4,0,3,4,2,2,3,4,3,1,3,6,"we canít wait to see the 2012 verano steal the show on sunday nightís episode of the apprentice. download the celebrity apprentice app on your iphone, android or tablet for exclusive access to behind-the-scenes content. find out how you can watch the celebrity apprentice and you could win a new verano along with a trip to the season finale in nyc. "
Buick,75764238259,0,111,32,4,1,1,0,2,2,0,1,0,4,0,0,3,"step inside the encore, our newest luxury crossover, and experience the interior designed to fit your daily needs:  which interior features do you depend on the most?"
Buick,75764238259,19,70,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buick,75764238259,3,42,9,3,15,4,2,4,2,2,3,2,4,0,4,5,download. watch. win. join watch the celebrity apprentice and you could win to download the celebrity apprentice app and find out how you could win a new verano plus a trip to nyc to catch the live filming of the season finale! who is your favorite celeb contestant this season? 
Buick,75764238259,1,54,37,2,NA,NA,0,0,0,1,0,0,1,0,0,0,it seems as though spring may be right around the corner! what are you looking forward to most with the change in season?
Buick,75764238259,37,141,31,1,5,3,2,5,2,2,4,2,5,0,3,4,"itís time for a one-on-one with donald trump and he has a special assignment for you. hint: itís regarding this sundayís celebrity apprentice, airing at 9 p.m. est. watch this video to get your taskÖor youíre fired:  kudos if you rsvp here: watch the celebrity apprentice and you could win."
Buick,75764238259,0,135,9,1,6,1,1,2,0,1,2,2,8,1,1,2,"they say everything is bigger in texas, including the appetites. dallas, texas has no shortage of great places to eat chili, texas ribs and even chocolate covered bacon! this energetic city is full of exciting opportunities for artists and small business owners looking to try something new. rediscover this diverse, yet united culture: "
Buick,75764238259,13,29,5,1,16,4,2,4,2,1,3,3,3,0,5,5,did you catch tonightís episode of the apprentice? donít forget to tune in with us next week to watch the celebrity apprentice and you could win. download the celebrity apprentice app to follow along with the excitement and enter for your chance to win a new verano and tickets to the live season finale in nyc! which celeb do you think will win it all? 
Buick,75764238259,1,41,36,6,NA,0,0,1,0,1,1,1,1,0,2,0,"like finding a $20 bill in your pocket, unexpected moments in life can often make your entire day. this week, i was pleasantly surprised by _________."
Buick,75764238259,46,155,22,5,10,5,0,2,0,0,2,1,6,0,0,4,"you can feel good about the road ahead when you are behind the wheel of a 2012 top safety pick vehicle. explore the features that put the regal, enclave, lacrosse and verano in this exclusive class of vehicles recognized for keeping you and your loved ones safe. how does your buick make you feel safe on the road?"
Buick,75764238259,44,176,18,4,4,-2,1,6,1,3,5,5,6,1,4,3,"have you heard the news? the buick verano will be starring in an upcoming episode of the celebrity apprentice:  unexpected? then get ready for more unexpected moments coming to you courtesy of the verano, like your favorite band following you around in their tour bus. unexpected? yes. impossible? we donít think so."
Buick,75764238259,13,32,14,4,11,3,2,3,2,1,2,2,3,0,3,5,calling all celebrity apprentice fans: youíre invited to win! join the 'watch the celebrity apprentice and you could win' event to find out how you can enter to win a new buick verano and a first-class trip to the apprentice finale in new york city! you wonít want to miss it! 
Buick,75764238259,28,164,32,3,NA,1,0,0,1,0,0,1,1,0,0,1,"check out the interior lighting of the 2013 enclave. if you think this looks great, stay tuned for a brighter look at the crossoverís new cabin during the new york auto show."
Buick,75764238259,58,210,22,3,4,3,0,2,0,0,2,1,5,0,0,4,"take a look at the new high performance strut system on the 2012 regal gs. this technology feature will reduce torque steer and improve the overall performance, stability and comfort of this new sport sedan.  read more at:  and see how it all works."
Buick,75764238259,27,71,6,3,NA,NA,0,0,0,0,1,0,3,0,0,0,"today is the last day to apply for this yearís buick achievers scholarship. for more information and to apply, visit our buick achievers tab: "
Buick,75764238259,13,98,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buick,75764238259,0,104,6,1,5,0,0,0,0,0,1,0,1,0,1,0,"with beautiful bridges, great seafood, the ocean, the river and mountains all around, you would never guess that one of portland's greatest treasures lies beneath the city, literally. "
Buick,75764238259,28,244,38,7,3,2,0,0,0,0,1,0,2,0,0,2,it's oscar sunday and we would like to take a moment to recognize some of our nominees for best supporting buick! do you have a favorite buick movie moment? 
Buick,75764238259,53,356,55,6,NA,1,0,0,0,0,0,0,2,0,0,1,trivia answer: the 1949 model year buick roadmaster series offered the industryís first hardtop with the sleek look of a convertible.
Buick,75764238259,0,58,36,6,NA,1,0,0,0,0,0,0,1,0,0,0,"hey fans, here is some weekend trivia for you: which buick model offered the industryís first hardtop?"
Buick,75764238259,33,139,16,5,1,NA,0,2,0,1,1,1,1,0,1,1,what kind of a student were you when it was time for report cards? did you brag about it to everyone or hope your parents forgot about it? see what grades this student was hiding from his parents: 
Buick,75764238259,0,76,19,4,1,0,0,1,0,0,0,0,2,0,0,1,"want to learn more about one of our top ten most collectible buicks? the 1963-1965 buick riviera is said to be one of  the greatest styling triumphs of the midcentury, and it's not hard to see why: "
Buick,75764238259,19,98,2,3,0,-1,0,1,0,0,0,0,3,0,0,1,student. leader. achiever. making a difference. if these all describe you don't miss your opportunity to apply for the buick achievers scholarshap. there is only one week remaining. learn more and apply here: spr.ly/achievers
Buick,75764238259,20,116,13,3,4,4,0,1,0,0,2,1,3,1,1,2,"see what experts, owners and fans like you are saying about the buick lineup on our moment of truth website featuring videos, images, articles and more. feel free to leave your comments and share your opinions as well! we always love to hear from our fans: "
Buick,75764238259,2,92,6,2,5,3,0,3,0,0,6,0,7,1,1,2,"it will certainly be a celebration on the streets of new orleans tonight, but it's not always about beer and beads. local music is a huge part of the success of new orleans' thriving nightlife. rediscover the best places to get a taste of the true local culture: "
Buick,75764238259,24,110,25,1,-1,0,0,0,0,0,0,1,4,0,1,0,"forget the drink carrier on your next trip to the drive-thru. with eight beverage holders, you wonít have any trouble finding a place to keep your drinks in the all-new 2013 encore. learn more about how encoreís clever storage spaces let you take your life everywhere you drive:  what items do you take everywhere you go?"
Buick,75764238259,27,91,1,7,NA,NA,0,0,0,0,2,0,2,0,0,0,"student leaders and achievers, we are looking for you! only ten more days to apply for the buick achievers scholarship. find out more about the scholarship and how to apply here: "
Buick,75764238259,1,73,11,6,NA,2,0,1,0,0,0,1,2,0,0,4,"automotive/travel executive alex roy explores the city of detroit, searching for the truth behind the city's incredible heritage. it only seems appropriate that he cruises the streets behind the wheel of a brand new regal gs. see why he calls it ""a distinctly, profoundly, utterly american car."" "
Buick,75764238259,1,81,35,5,2,2,0,2,0,1,2,0,2,0,0,1,"are there any buick fans enjoying an upcoming three-day weekend? if you could take your buick on a journey this president's day weekend, where would you go?"
Buick,75764238259,1,53,17,4,7,3,0,2,0,0,1,0,4,0,0,3,last week we shared an album of the top ten most collectible buicks from the 1940 super model 59 woody estate wagon to the 2012 regal gs. what models do you think are the most collectible? share a photo to our wall of your collectible buick that should have made the list.
Buick,75764238259,31,85,5,3,-1,1,0,2,1,0,2,1,4,1,1,4,"when your local band's lead guitarist is out sick, you expect they will find someone good to fill in. we think these guys found a pretty good replacement."
Buick,75764238259,1,98,94,2,5,2,0,0,0,0,2,1,2,0,0,0,"don't forget to give your buick some love today! tell us, what do you love most about your buick?"
Buick,75764238259,0,31,4,1,1,-1,0,1,0,0,2,0,5,1,0,1,"adam smalley, los angeles music producer and co-owner of loteria grill, jokes that yogurt wonít grow in l.a. because thereís no culture. do you agree that l.a. is a misunderstood city? see other opinions in this episode of rediscover: "
Buick,75764238259,0,41,3,7,NA,2,0,0,0,0,2,0,2,0,0,0,"last year, there were 1,100 buick achievers scholarship winners. will you be one of the winners this year? find out more about the scholarship and how to apply here: "
Buick,75764238259,34,204,530,6,2,1,0,1,0,0,1,0,2,0,0,2,fill-in-the-blank: my favorite buick model of all-time is _________.
Buick,75764238259,31,203,27,5,1,2,1,5,1,2,5,2,7,2,2,3,"romance takes a front seat when you treat your special someone to a verano valentine's day. heat things up with your remote start, heated seat and steering wheel features, set the mood with intellilink connectivity to pull up your romantic playlist and don't forget to use your bluetooth to call ahead at that fancy restaurant you've been wanting to try. "
Buick,75764238259,95,406,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buick,75764238259,11,50,3,3,5,1,0,1,0,0,1,0,2,0,0,0,have you tried the eassist games yet? we're making fuel efficiency fun and wired magazine agrees!  see what they have to say and try the games for yourself at: 
Buick,75764238259,11,107,23,2,NA,4,0,0,0,0,0,0,5,0,0,5,the buick regal lineup is making some changes including a new automatic transmission for regal gs and eassist becomes standard on the 2013 regal. check out what's new with the regal: 
Buick,75764238259,7,67,45,1,1,2,1,0,1,1,1,1,3,2,1,3,"what are real customers, experts and other fans saying about buick? what are your thoughts? get their honest opinions and leave yours on our moment of truth site: "
Buick,75764238259,75,424,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buick,75764238259,11,66,4,1,2,NA,0,0,0,0,0,0,1,0,0,0,our buick eassist technology helps you travel longer while consuming less fuel. try out one of our interactive games and see for yourself: 
Buick,75764238259,2,68,1,7,-2,-1,0,0,0,0,0,0,1,0,0,1,"if you arenít from the chicago area or missed the broadcast, you can listen to the full podcast of drive chicago with paul brian and his discussion with kevin buick, owner of his first buick verano and relative of our brand founder:  what questions would you have for mr. buick?"
Buick,75764238259,1,67,5,6,1,NA,0,0,0,0,0,2,1,0,0,0,"thank you to everyone who shared their guesses for todayís earlier trivia question. buick has used the name wildcat for five concept vehicles. there were three from the early 1950s, one in 1985 (featured in todayís earlier post) and the one in 1997. read more about the 1985 wildcat: "
Buick,75764238259,40,285,74,6,NA,-1,0,0,0,0,0,3,1,0,2,0,"take a wild guess: how many buick concept cars, including this 1985 buick wildcat concept car, have used the name wildcat?"
Buick,75764238259,26,140,27,5,3,2,0,4,0,0,1,3,4,2,0,2,the buick lacrosse has been named premium passenger car of the year in the intellichoice best overall value list of 2012. we are so proud to be recognized as one of the top vehicles with the lowest total cost of ownership. see where we fall in the competition:  what do you find most valuable about your buick?
Buick,75764238259,20,151,28,5,NA,NA,0,0,0,0,0,0,2,1,0,1,"in our 2012 buick verano center console, thereís plenty of room for your smartphoneÖand your coffee."
